DATE,OBJECTID,Count_,DailyDeathsReported,DailyDeaths7D
2022-05-27 14:00:00+00:00,801,14327.0,2.0,
2022-05-28 14:00:00+00:00,802,14330.0,3.0,
2022-05-29 14:00:00+00:00,803,,,
2022-05-30 14:00:00+00:00,804,,,
2022-05-31 14:00:00+00:00,805,,,
2022-06-01 14:00:00+00:00,806,14346.0,,
2022-06-02 14:00:00+00:00,807,14353.0,7.0,
2022-06-03 14:00:00+00:00,808,14362.0,9.0,
2022-06-04 14:00:00+00:00,809,14367.0,5.0,
2022-06-05 14:00:00+00:00,810,,,
2022-06-06 14:00:00+00:00,811,,,
2022-06-07 14:00:00+00:00,812,14384.0,,
2022-06-08 14:00:00+00:00,813,14387.0,3.0,
2022-06-09 14:00:00+00:00,814,14393.0,6.0,
2022-06-10 14:00:00+00:00,815,14404.0,11.0,
2022-06-11 14:00:00+00:00,816,14411.0,7.0,
2022-06-12 14:00:00+00:00,817,,,
2022-06-13 14:00:00+00:00,818,,,
2022-06-14 14:00:00+00:00,819,14427.0,,
2022-06-15 14:00:00+00:00,820,14435.0,8.0,
2022-06-16 14:00:00+00:00,821,14444.0,9.0,
2022-06-17 14:00:00+00:00,822,14452.0,8.0,
2022-06-18 14:00:00+00:00,823,14462.0,10.0,
2022-06-19 14:00:00+00:00,824,,,
2022-06-20 14:00:00+00:00,825,,,
2022-06-21 14:00:00+00:00,826,,,
2022-06-22 14:00:00+00:00,827,14485.0,,
2022-06-23 14:00:00+00:00,828,14489.0,4.0,
2022-06-24 14:00:00+00:00,829,14493.0,4.0,
2022-06-25 14:00:00+00:00,830,14498.0,5.0,
2022-06-26 14:00:00+00:00,831,,,
2022-06-27 14:00:00+00:00,832,,,
2022-06-28 14:00:00+00:00,833,14511.0,,
2022-06-29 14:00:00+00:00,834,14517.0,6.0,
2022-06-30 14:00:00+00:00,835,14522.0,5.0,
2022-07-01 14:00:00+00:00,836,14527.0,5.0,
2022-07-02 14:00:00+00:00,837,14538.0,11.0,
2022-07-03 14:00:00+00:00,838,,,
2022-07-04 14:00:00+00:00,839,,,
2022-07-05 14:00:00+00:00,840,,,
2022-07-06 14:00:00+00:00,841,14559.0,,
2022-07-07 14:00:00+00:00,842,14561.0,2.0,
2022-07-08 14:00:00+00:00,843,14568.0,7.0,
2022-07-09 14:00:00+00:00,844,14571.0,3.0,
2022-07-10 14:00:00+00:00,845,,,
2022-07-11 14:00:00+00:00,846,,,
2022-07-12 14:00:00+00:00,847,14585.0,,
2022-07-13 14:00:00+00:00,848,14594.0,9.0,
2022-07-14 14:00:00+00:00,849,14599.0,5.0,
2022-07-15 14:00:00+00:00,850,14609.0,10.0,
2022-07-16 14:00:00+00:00,851,14614.0,5.0,
2022-07-17 14:00:00+00:00,852,,,
2022-07-18 14:00:00+00:00,853,,,
2022-07-19 14:00:00+00:00,854,14627.0,,
2022-07-20 14:00:00+00:00,855,14629.0,2.0,
2022-07-21 14:00:00+00:00,856,14636.0,7.0,
2022-07-22 14:00:00+00:00,857,14644.0,8.0,
2022-07-23 14:00:00+00:00,858,14651.0,7.0,
2022-07-24 14:00:00+00:00,859,,,
2022-07-25 14:00:00+00:00,860,,,
2022-07-26 14:00:00+00:00,861,14673.0,,
2022-07-27 14:00:00+00:00,862,14693.0,20.0,
2022-07-28 14:00:00+00:00,863,14704.0,11.0,
2022-07-29 14:00:00+00:00,864,14704.0,0.0,
2022-07-30 14:00:00+00:00,865,14715.0,11.0,
2022-07-31 14:00:00+00:00,866,,,
2022-08-01 14:00:00+00:00,867,,,
2022-08-02 14:00:00+00:00,868,14726.0,,
2022-08-03 14:00:00+00:00,869,14737.0,11.0,
2022-08-04 14:00:00+00:00,870,14737.0,0.0,
2022-08-05 14:00:00+00:00,871,14742.0,5.0,
2022-08-06 14:00:00+00:00,872,14746.0,4.0,
